category,code,name,price,quantity
BOSCH ITEM,KBX621,TM 041 MINOR KIT CBC TRAX,73.50,3.00
BOSCH ITEM,KBX622,MAJOR KIT CSC MAX,115.50,1.00
BOSCH ITEM,KBX625,MINOR KIT W/C. TRAVELLER,89.25,1.00
BOSCH ITEM,KBX635,MINOR KIT W/C MINIDOR,25.00,5.00
BOSCH ITEM,KBX701,MAJOR KIT TMC M&M JEEP,304.50,4.00
BOSCH ITEM,KBX706,KIT SHOE HOLD DOWN 207,19.95,10.00
BOSCH ITEM,KBX709,SEAL KIT TMC JEEP,90.56,2.00
BOSCH ITEM,KBX711,MINOR KIT W/C. RR. JEEP,51.98,1.00
BOSCH ITEM,KBX724,W/C MAJOR KIT M&M SCORPIO,183.75,1.00
BOSCH ITEM,KBX728,KIT SHOE HOLD DOWN SCORPIO,36.75,2.00
BOSCH ITEM,KBX738,MAJOR KIT TMC 23.81mm SCORPIO,560.00,1.00
BOSCH ITEM,KBX739,MINOR KIT TMC (23.81mm) SCORPIO,385.00,1.00
BOSCH ITEM,KBX754,MINOR KIT W/C SCORPIO,0.00,1.00
BOSCH ITEM,KBX901,MINOR KIT SMC JEEP M&M,60.90,18.00
BOSCH ITEM,KBX904,MINOR KIT W/C (25.4MM) JEEP,25.20,10.00
BOSCH ITEM,KBX906,REP KIT DF LEY LAND,0.00,8.00
BOSCH ITEM,KBX909,MINOR KIT W/C. FRT. 28.57 mm  JEEP,22.58,10.00
BOSCH ITEM,KBX923,MINOR KIT W/C. FRT. 25.44mm JEEP,24.20,6.00
BOSCH ITEM,KBX926,MINOR KIT SMC 31.8mm EQULNT TATA,49.00,11.00
BOSCH ITEM,KBX954,WHEEL CYL. KIT TATA 709,0.00,18.00
BOSCH ITEM,KBX957,MINOR KIT TMC TATA1210/1312,0.00,10.00
BOSCH ITEM,KBX970,MINOR KIT W/C. FR. (22.22mm) EQLNT TATA 407,30.24,10.00
BOSCH ITEM,M2000207T,DUAL BRAKE FOOT VALVE DF-1 TATA,2320.00,1.00
BOSCH ITEM,M7001102,TMC ASSY. W/O RES.(AL-TMC) 207,0.00,5.00
BOSCH ITEM,M7002105,CLUTCH MASTER CYLINDER 2515,746.00,2.00
BOSCH ITEM,M7002906,BRAKE MASTER CYL.,0.00,1.00
BOSCH ITEM,M7004230,TMC ASSY W/O RES. SPACIO,1240.00,1.00
BOSCH ITEM,M8038326,TANDEM BOOSTER ASSY. SCORPIO,0.00,1.00
BOSCH ITEM,P6002720,Back Plate RR. RH. Omni,331.00,1.00
BOSCH ITEM,P6003424,CAR BACK PLATE RR. RH,0.00,1.00
BOSCH ITEM,P6011353,STURT ASSY. RH MARUTI ZEN,157.50,4.00
BOSCH ITEM,P6011418,BACK PLATE RR. LH,0.00,1.00
BOSCH ITEM,P6016411,STRUT SUB. ASSY. MINIDOR,157.50,1.00
BOSCH ITEM,P6305717,ROCKER M1000/ESTEEM/ZEN/CAR,18.64,50.00
BOSCH ITEM,P6504528,SHOE HOLD DOWN SPRING PIAGGIO,4.73,50.00
BOSCH ITEM,P6504942,LEVER RET SPRING APE,7.88,40.00
BOSCH ITEM,P6504957,SHOE HOLD DOWN SPRING APE,4.31,97.00
BOSCH ITEM,P6650212,BLEEDER,0.00,80.00
BOSCH ITEM,P7002803,CMC ASSY. T-1 BT,0.00,1.00
BOSCH ITEM,P7005402,TMC ASSY ALU MAX,1102.50,1.00
BOSCH ITEM,P7006405,CLUTCH MASTER CYL..ASSY.,0.00,13.00
BOSCH ITEM,P7008902,CSC ASSY. (MIO PORT) 207,0.00,5.00
BOSCH ITEM,P7012301,WHEEL CYL. ASSY. MINIDOR LH.,160.00,1.00
BOSCH ITEM,P7030709,W/C ASSY LH. JEEP,183.75,3.00
BOSCH ITEM,P7030805,W/C ASSY RH. JEEP,183.75,1.00
BOSCH ITEM,P7034806,W/C ASSY RR. RH. 1000/ESTEEM,162.00,1.00
BOSCH ITEM,P7035008,W/C. ASSY RR. JEEP,168.00,2.00
BOSCH ITEM,P7035809,W/C ASSY. RR (50.80) TATA,388.00,9.00
BOSCH ITEM,P7038102,W/C ASSY. RR T1 TRAVEL,530.25,2.00
BOSCH ITEM,P7038209,WHEEL CYL. ASSY. TELCO,0.00,1.00
BOSCH ITEM,P7039500,WHEEL CYLINDER ASSY. TATA 207,232.05,1.00
BOSCH ITEM,P7041705,S. CYL. ASSY. REAR 25.4mm T/W NEW,0.00,1.00
BOSCH ITEM,P7041801,W. CYL. ASSY FRONT 22.2mm NEW T/W,0.00,2.00
BOSCH ITEM,P7042003,W/C ASSY (22.2225 MM) FR. APE,185.00,3.00
BOSCH ITEM,P7060511,RESERVOIR MARUTI 800,0.00,1.00
BOSCH ITEM,P7603566,PISTON W/C. RR. TATA,51.45,40.00
BOSCH ITEM,PD2430,RESERVE BODY,0.00,1.00
BOSCH ITEM,PD2536,WHELL CYL. ASSY. RH,0.00,2.00
BOSCH ITEM,PD2537,WHEEL CYL. ASSY. LH,0.00,2.00
BOSCH ITEM,PD2954,WHEEL CYL. ASSY LH,0.00,2.00
BOSCH ITEM,RC1000,RADIATOR COOLANT 1000ML,0.00,16.00
BOSCH ITEM,SP800540,ISOLATOR VALVE ASSY RH,468.50,21.00
